
2025-02-21 15:01:31.053434+00:00,SYRUP/USD,0.14774
2025-02-21 15:03:07.373415+00:00,T/USD,0.02222
2025-02-21 20:05:41.674657+00:00,XCN/USD,0.01944,0.020412,0.019051,0.01884
