timestamp,open,high,low,close,volume,200_MA,RSI,ADX,MACD_Histogram,ATR,OBV,Market_State,Questionable
2022-07-11,20861.11,20868.48,19875.23,19963.61,137535.40724,20530.513809523807,42.90898852186522,10.847609950343166,164.32767614921408,1087.4124574446296,-1000417.05399,Ranging,False
2022-07-12,19963.61,20059.42,19240.0,19328.75,139506.45862,20475.88818181818,37.53491204561209,10.847609950343166,164.32767614921408,1068.2701390557272,-1139923.51261,Ranging,False
2022-07-13,19331.28,20366.61,18910.94,20234.87,209250.24888,20465.409130434786,47.61871106105259,10.847609950343166,164.32767614921408,1095.941557694604,-930673.2637300001,Ranging,False
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.21696,20470.552083333332,50.949848856364895,10.847609950343166,164.32767614921408,1109.369303573561,-755864.0467700001,Ranging,False
2022-07-15,20588.84,21200.0,20382.29,20830.04,143343.3049,20484.9316,53.13682313059178,10.847609950343166,164.32767614921408,1088.5364961754494,-612520.7418700001,Ranging,False
2022-07-16,20830.04,21588.94,20478.61,21195.6,121011.67393,20512.265,56.31584361361789,10.847609950343166,164.32767614921408,1090.09317502006,-491509.06794000015,Ranging,False
2022-07-17,21195.6,21684.54,20750.01,20798.16,118229.4525,20522.853703703706,52.17205907003635,10.847609950343166,164.32767614921408,1078.9815196614845,-609738.5204400001,Ranging,False
2022-07-18,20799.58,22777.63,20762.45,22432.58,239942.73132,20591.058214285713,63.927105335151445,10.847609950343166,164.32767614921408,1145.852839685664,-369795.7891200001,Ranging,False
2022-07-19,22432.58,23800.0,21579.54,23396.62,263770.76574,20687.80172413793,68.79831454698548,12.373366077762793,164.32767614921408,1222.610493993831,-106025.02338000009,Unknown,False
2022-07-20,23398.48,24276.74,22906.19,23223.3,238762.17094,20772.318333333336,67.04539079810766,14.10940550102524,164.32767614921408,1233.1776015657003,-344787.1943200001,Unknown,False
2022-07-21,23223.3,23442.77,22341.46,23152.19,184817.68191,20849.088387096774,66.29901256063685,14.964008989064643,164.32767614921408,1223.7584871681504,-529604.8762300002,Unknown,False
2022-07-22,23152.19,23756.49,22500.0,22684.83,171598.43966,20906.4553125,61.45657593624132,15.99179046256471,164.32767614921408,1226.0964523704256,-701203.3158900002,Ranging,False
2022-07-23,22684.83,23000.77,21934.57,22451.07,122137.77375,20953.261818181818,59.13025319414744,16.21374295602938,164.32767614921408,1214.6752772011096,-823341.0896400001,Ranging,False
2022-07-24,22448.58,23014.64,22257.15,22579.68,115189.67277,21001.09764705882,60.026773304901994,16.431917294377985,164.32767614921408,1182.0191859724587,-708151.4168700001,Ranging,False
2022-07-25,22577.13,22666.0,21250.0,21310.9,180344.76643,21009.949142857142,48.681429083943485,15.43790912969734,43.94221724275394,1198.7321012601403,-888496.1833,Ranging,False
2022-07-26,21310.9,21347.82,20706.5,21254.67,177817.24326,21016.746944444443,48.246215568383136,14.708121185587558,-41.52978421543452,1158.9169511701302,-1066313.42656,Ranging,False
2022-07-27,21254.67,23112.63,21042.53,22952.45,210971.19796,21069.063243243243,59.90237997202442,14.853923325982105,11.393351912764444,1224.0014546579782,-855342.2286,Ranging,False
2022-07-28,22954.31,24199.72,22582.13,23842.93,236029.0741,21142.059736842104,64.42773365025486,15.712758787478824,96.73959311993121,1252.1149221824085,-619313.1545000001,Unknown,False
2022-07-29,23845.25,24442.66,23414.03,23773.75,198298.50623,21209.538974358973,63.825081953795205,16.65882692270444,136.47026909821977,1236.1517134550938,-817611.6607300001,Unknown,False
2022-07-30,23777.28,24668.0,23502.25,23643.51,151060.13211,21270.38825,62.637197065632925,17.677527995762727,141.3194949237079,1231.1230196368726,-968671.7928400001,Unknown,False
2022-07-31,23644.64,24194.82,23227.31,23293.32,127743.32483,21319.728048780486,59.43415176256941,18.295849284945582,109.69270825705041,1212.2935182342387,-1096415.11767,Ranging,False
2022-08-01,23296.36,23509.68,22850.0,23268.01,144210.16219,21366.115714285716,59.19853033700615,18.42578454992527,77.34446278637279,1172.82112407465,-1240625.2798600001,Ranging,False
2022-08-02,23266.9,23459.89,22654.37,22987.79,158073.28225,21403.829069767442,56.52661110097698,18.31691874465923,29.795725035202395,1146.5853294978892,-1398698.56211,Ranging,False
2022-08-03,22985.93,23647.68,22681.22,22818.37,145948.80995,21435.977727272726,54.91285947492088,18.37556041476379,-17.78471672484193,1133.7192345337542,-1544647.37206,Ranging,False
2022-08-04,22816.91,23223.32,22400.0,22622.98,154854.67016,21462.355555555554,53.03246947417805,18.076052250785505,-64.50759432587802,1111.547860638486,-1699502.04222,Ranging,False
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.69749,21502.57434782609,58.440322389297464,18.032269981692366,-51.62886754429201,1095.43087059288,-1524250.34473,Ranging,False
2022-08-06,23313.56,23354.36,22909.52,22954.21,83911.80307,21533.460212765956,54.903195198433444,17.99161501753445,-68.80903681560301,1048.96009412196,-1608162.1478,Ranging,False
2022-08-07,22954.21,23402.0,22844.62,23174.39,88890.00877,21567.64625,56.640389096026716,17.85822111686369,-66.860598644162,1013.8472302561058,-1519272.13903,Ranging,False
2022-08-08,23174.39,24245.0,23154.25,23810.0,170958.44152,21613.408571428572,61.27765224162526,18.558305209485546,-26.36069935030855,1019.3402852378125,-1348313.6975099999,Unknown,False
2022-08-09,23810.98,23933.25,22865.0,23149.95,143182.50858,21644.1394,54.73152138391305,18.767403045839647,-46.446475670687164,1022.8338362922544,-1491496.2060899998,Ranging,False
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.54953,21689.43176470588,60.29611529468173,19.242376401551205,-9.908756749756606,1061.2964194142364,-1282579.6565599998,Unknown,False
2022-08-11,23954.05,24918.54,23852.13,23934.39,249759.79557,21732.604038461537,60.10158750353511,20.28611684190505,7.656249722010841,1061.6616751703625,-1532339.4521299999,Unknown,False
2022-08-12,23933.09,24456.5,23583.0,24403.68,174207.5704,21783.00169811321,63.15712946756331,20.82308687422206,43.59493751094533,1048.2215555153366,-1358131.8817299998,Unknown,False
2022-08-13,24401.7,24888.0,24291.22,24441.38,152852.25435,21832.230925925924,63.399624535902845,21.69507761843034,61.52350018435425,1015.9757301213839,-1205279.6273799997,Unknown,False
2022-08-14,24443.06,25047.56,24144.0,24305.24,151206.14473,21877.194727272727,61.81732486662062,22.638839941129593,55.98953328866651,1007.9460351127137,-1356485.7721099998,Unknown,False
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.54758,21916.79517857143,59.351731798800444,22.883665707451804,31.171819552662896,1038.6713183189484,-1599025.3196899998,Ranging,False
2022-08-16,24093.04,24247.49,23671.22,23854.74,179324.94821,21950.794210526317,56.57892546201482,22.939501493567498,-6.395466342230748,1005.6426527247378,-1778350.2678999999,Ranging,False
2022-08-17,23856.15,24446.71,23180.4,23342.66,210668.68766,21974.791896551724,51.09568965914095,22.197847661640203,-67.32842585938977,1024.2617489586848,-1989018.95556,Ranging,False
2022-08-18,23342.66,23600.0,23111.04,23191.2,144185.97011,21995.408983050846,49.565632340784575,21.4007404455252,-116.54494948223686,986.0259097473502,-2133204.92567,Ranging,False
2022-08-19,23191.45,23208.67,20783.57,20834.39,283995.87747,21976.058666666668,33.004046281788305,21.68254597683978,-296.31248196264346,1088.816916193968,-2417200.80314,Ranging,False
2022-08-20,20834.39,21382.85,20761.9,21140.07,183041.68363,21962.35393442623,35.99140059397219,21.96168485260495,-377.89389867511403,1055.3978507515415,-2234159.11951,Ranging,False
2022-08-21,21140.07,21800.0,21069.11,21515.61,159200.6841,21955.148387096775,39.55719758027471,21.650592690506894,-388.33792890497534,1032.2187185550026,-2074958.4354100002,Ranging,False
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.04526,21946.33380952381,38.83883043862821,21.529617351581255,-384.1167240193739,1005.5266672296451,-2297180.48067,Ranging,False
2022-08-23,21400.75,21684.87,20890.14,21529.12,200967.77164,21939.81484375,40.14599490227648,21.2215399184216,-354.4096418268705,990.4697624275276,-2096212.70903,Ranging,False
2022-08-24,21529.11,21900.0,21145.0,21368.08,174383.22046,21931.01892307692,39.02713770070432,20.622193788694684,-328.00621089181186,973.6504936827042,-2270595.92949,Ranging,False
2022-08-25,21368.05,21819.88,21310.15,21559.04,169915.78301,21925.382878787877,41.122574541821685,20.065658096805404,-281.846145874502,940.513315562511,-2100680.14648,Ranging,False
2022-08-26,21559.04,21886.77,20107.9,20241.05,273811.61955,21900.24358208955,32.755454271355134,20.764118104147936,-321.3780716877384,1000.3959358794745,-2374491.76603,Ranging,False
2022-08-27,20239.14,20402.93,19800.0,20037.6,162582.46032,21872.85176470588,31.68377961266313,21.668660245070836,-340.68792368447265,972.0055118880834,-2537074.22635,Ranging,False
2022-08-28,20037.6,20171.18,19520.0,19555.61,139307.95976,21839.26855072464,29.24280439193221,22.735137637553855,-363.309992617622,949.0894038960776,-2676382.18611,Unknown,False
2022-08-29,19555.61,20433.62,19550.79,20285.73,210509.49545,21817.075142857142,37.14272678264702,23.27775688469321,-308.64012327028036,944.3565893320718,-2465872.6906600003,Ranging,False
2022-08-30,20287.2,20576.25,19540.0,19811.66,256634.35529,21788.82985915493,34.45297701343003,23.538157757903395,-284.5361886114458,950.920404379781,-2722507.04595,Ranging,False
2022-08-31,19813.03,20490.0,19797.94,20050.02,276946.60765,21764.679722222223,36.92619673669119,23.779958568741424,-234.7398239762739,932.4303754955109,-2445560.4383,Ranging,False
2022-09-01,20048.44,20208.37,19565.66,20131.46,245289.97263,21742.306849315068,37.789890467284856,24.25017769771889,-180.92959796022376,911.7360629601172,-2200270.46567,Ranging,False
2022-09-02,20132.64,20441.26,19755.29,19951.86,245986.6033,21718.11162162162,36.59963349239754,24.236452467163694,-143.67097016792013,895.609915605823,-2446257.06897,Ranging,False
2022-09-03,19950.98,20055.93,19652.72,19831.9,146639.03204,21692.96213333333,35.78880845744395,24.345351099387525,-114.6061816476016,860.4384930625498,-2592896.10101,Ranging,False
2022-09-04,19832.45,20029.23,19583.1,20000.3,145588.77893,21670.690263157896,37.86967557713216,24.53199289040052,-73.53708487455617,830.8450292723677,-2447307.32208,Ranging,False
2022-09-05,20000.3,20057.27,19633.83,19796.84,222543.01057,21646.354545454546,36.337494026521625,24.642308056021488,-50.660460742892724,801.7446700386271,-2669850.3326499998,Ranging,False
2022-09-06,19795.34,20180.0,18649.51,18790.61,356315.05718,21609.742435897435,29.895413938557112,25.842993310328804,-91.50119700020889,853.797907893011,-3026165.38983,Bear,False
2022-09-07,18790.61,19464.06,18510.77,19292.84,287394.7788,21580.414556962027,35.99467633443419,27.085906949708594,-73.66285855906324,860.9044859006532,-2738770.61103,Bear,False
2022-09-08,19292.85,19458.25,19012.0,19319.77,262813.28273,21552.1565,36.3146313635414,28.24004104341839,-50.1453711344692,831.2863083363209,-2475957.3282999997,Bear,False
2022-09-09,19320.54,21597.22,19291.75,21360.11,428919.74652,21549.785555555554,54.76479672191139,26.752834345290488,104.30428524925094,936.5851434551552,-2047037.5817799997,Ranging,False
2022-09-10,21361.62,21810.8,21111.13,21648.34,307997.33504,21550.98743902439,56.67432988730301,25.614147697726366,220.6698848390953,919.6626332083582,-1739040.2467399996,Bull,False
2022-09-11,21647.21,21860.0,21350.0,21826.87,280702.55149,21554.311325301205,57.860897918523186,24.61417916100924,299.5613094005124,890.4010165506182,-1458337.6952499996,Ranging,False
2022-09-12,21826.87,22488.0,21538.51,22395.74,395395.61828,21564.328333333335,61.480908956133604,24.38120496886139,375.0568542875578,894.6216582255742,-1062942.0769699996,Ranging,False
2022-09-13,22395.44,22799.0,19860.0,20173.57,431915.03333,21547.966470588235,45.160465379055275,23.201538106888215,265.4938435116017,1040.648682638033,-1494857.1102999996,Ranging,False
2022-09-14,20173.62,20541.48,19617.62,20226.71,340826.40151,21532.603023255815,45.532818956601034,22.343649610528615,190.28304378296298,1032.3066338781734,-1154030.7087899996,Ranging,False
2022-09-15,20227.17,20330.24,19497.0,19701.88,333069.76076,21511.560229885057,42.46602126047442,21.667408462598527,103.22783012380933,1018.0875886011611,-1487100.4695499996,Ranging,False
2022-09-16,19701.88,19890.0,19320.01,19803.3,283791.07064,21492.148181818182,43.26131848526342,21.220637630529243,53.04288028949088,986.0806179867925,-1203309.3989099995,Ranging,False
2022-09-17,19803.3,20189.0,19748.08,20113.62,179350.24338,21476.659101123594,45.73310454728053,20.39112050940535,41.80889003974272,947.1405738448786,-1023959.1555299995,Ranging,False
2022-09-18,20112.61,20117.26,19335.62,19416.18,254217.46904,21453.76488888889,41.37087864148461,20.069774153656663,-8.830668822063785,935.3191042845301,-1278176.6245699995,Ranging,False
2022-09-19,19417.45,19686.2,18232.56,19537.02,380512.40306,21432.70175824176,42.39610060141552,20.773693139722354,-29.273420494516984,972.3420254070636,-897664.2215099996,Ranging,False
2022-09-20,19537.02,19634.62,18711.87,18875.0,324098.3286,21404.900652173914,38.431189802496185,21.427332198211925,-79.61133185692427,968.7997378779876,-1221762.5501099997,Unknown,False
2022-09-21,18874.31,19956.0,18125.98,18461.36,385034.10021,21373.249677419353,36.15596867685214,22.50076202281192,-130.01567198638668,1030.3154708867028,-1606796.6503199998,Unknown,False
2022-09-22,18461.36,19550.17,18356.39,19401.63,379321.72111,21352.275,44.237550235853995,23.497518288511912,-91.11966434599196,1041.9915086805097,-1227474.9292099997,Ranging,False
2022-09-23,19401.63,19500.0,18531.42,19289.91,385886.91829,21330.565894736843,43.53244786125815,24.423077678090475,-65.21878576467884,1036.7478294890448,-1613361.8474999997,Ranging,False
2022-09-24,19288.57,19316.14,18805.34,18920.5,239496.56746,21305.461041666666,41.19435773131629,25.28252568269914,-65.11729615853125,999.1801273826843,-1852858.4149599997,Bear,False
2022-09-25,18921.99,19180.21,18629.2,18807.38,191191.4492,21279.707628865977,40.47742814598523,26.245423876050868,-64.68743944800411,967.1679754267782,-2044049.8641599996,Bear,False
2022-09-26,18809.13,19318.96,18680.72,19227.82,439239.21943,21258.77,44.35378466059064,26.84330780894529,-29.876313931070342,943.6731200391511,-1604810.6447299996,Bear,False
2022-09-27,19226.68,20385.86,18816.32,19079.13,593260.74161,21236.753434343434,43.280302745211074,25.490847226931628,-11.592984770140845,988.3778971792118,-2198071.3863399997,Bear,False
2022-09-28,19078.1,19790.0,18471.28,19412.82,521385.45547,21218.5141,46.414712210597386,24.66013026742491,26.18338693476113,1011.973761666411,-1676685.9308699998,Ranging,False
2022-09-29,19412.82,19645.52,18843.01,19591.51,406424.93256,21202.405148514852,48.06966160722453,23.88875023359725,64.24590510904972,997.0120644045246,-1270260.9983099997,Ranging,False
2022-09-30,19590.54,20185.0,19155.36,19422.61,444322.9534,21184.956176470587,46.60451452737333,22.3193035326037,78.16366306901455,999.3426312327728,-1714583.9517099997,Ranging,False
2022-10-01,19422.61,19484.0,19159.42,19310.95,165625.13959,21166.761941747573,45.61466918065874,20.861960167395402,79.6931334960151,951.145300430432,-1880209.0912999997,Ranging,False
2022-10-02,19312.24,19395.91,18920.35,19056.8,206812.47032,21146.473846153844,43.35741773375877,19.867113212531205,64.10267224237151,917.1749218282584,-2087021.5616199998,Ranging,False
2022-10-03,19057.74,19719.1,18959.68,19629.08,293585.75212,21132.022476190476,49.4262321756321,18.482171784432385,91.19377617258095,905.9067131262399,-1793435.8094999997,Ranging,False
2022-10-04,19629.08,20475.0,19490.6,20337.82,327012.00127,21124.530000000002,55.749506105661865,18.252773927916344,152.117407188811,911.5133764743657,-1466423.8082299996,Ranging,False
2022-10-05,20337.82,20365.6,19730.0,20158.26,312239.75224,21115.499439252337,53.910441811011665,18.03976163258002,174.0169562177894,891.805278154768,-1778663.5604699997,Ranging,False
2022-10-06,20158.26,20456.6,19853.0,19960.67,320122.1702,21104.80657407407,51.88222432132752,17.96500812822107,168.76170381000742,871.2191868579987,-2098785.7306699995,Ranging,False
2022-10-07,19960.67,20068.82,19320.0,19530.09,220874.83913,21090.359633027525,47.67312807040988,16.945744933710095,131.50831739985475,862.4763877967131,-2319660.5697999997,Ranging,False
2022-10-08,19530.09,19627.38,19237.14,19417.96,102480.09842,21075.156000000003,46.612590253520274,15.860971381318453,96.17500556379468,828.7452172398051,-2422140.66822,Ranging,False
2022-10-09,19416.52,19558.0,19316.04,19439.02,113900.82681,21060.416036036037,46.85173608830646,14.853681654097644,72.17806221671472,786.8319874369619,-2308239.84141,Ranging,False
2022-10-10,19439.96,19525.0,19020.25,19131.87,212509.09849,21043.196874999998,43.772108018937836,14.188680937338333,35.43439059438637,766.6832740486074,-2520748.9398999996,Ranging,False
2022-10-11,19131.87,19268.09,18860.0,19060.0,243473.84286,21025.64646017699,43.058898217951764,13.842319880240257,7.561738415994,741.0694687594212,-2764222.78276,Ranging,False
2022-10-12,19060.0,19238.31,18965.88,19155.53,213826.26731,21009.241929824562,44.35670341359127,13.520698898649187,-2.623757958934675,707.5952209908911,-2550396.51545,Ranging,False
2022-10-13,19155.1,19513.79,18190.0,19375.13,399756.68337,20995.032260869564,47.32861329515047,14.41432204648028,6.734490442282919,751.609133777256,-2150639.83208,Ranging,False
2022-10-14,19375.58,19951.87,19070.37,19176.93,351634.32601,20979.358965517244,44.99288345792163,14.337768652057026,1.1734353899842347,760.8870527931664,-2502274.15809,Ranging,False
2022-10-15,19176.93,19227.68,18975.18,19069.39,113847.64232,20963.03444444444,43.73179035250352,14.409155714526241,-7.66419543189437,724.5736918793689,-2616121.80041,Ranging,False
2022-10-16,19068.4,19425.84,19063.74,19262.98,131894.61885,20948.627203389828,46.631698719984534,14.071191546359808,1.14264409995846,698.6827138879853,-2484227.18156,Ranging,False
2022-10-17,19262.98,19676.96,19152.03,19549.86,222813.87634,20936.87285714286,50.6875307763202,13.265667745967836,26.497972278976505,686.2718057531292,-2261413.30522,Ranging,False
2022-10-18,19548.48,19706.66,19091.0,19327.44,260313.07848,20923.460916666667,47.66314277264367,12.62989515944601,28.333673922552265,681.2281053421914,-2521726.3837,Ranging,False
2022-10-19,19327.44,19360.16,19065.97,19123.97,186137.29538,20908.58909090909,45.01693738642552,12.08795026832687,16.476265346250045,653.5825263891776,-2707863.67908,Ranging,False
2022-10-20,19123.35,19347.82,18900.0,19041.92,223530.13068,20893.288524590167,43.95711535773659,11.911458194399371,4.369053513973398,638.8852030756649,-2931393.80976,Ranging,False
2022-10-21,19041.92,19250.0,18650.0,19164.37,269310.75769,20879.23227642276,46.000325456360684,12.215503386694923,5.780704184800101,636.1076885702603,-2662083.05207,Ranging,False
2022-10-22,19164.37,19257.0,19112.72,19204.35,110403.90837,20865.725161290324,46.68379700676589,12.479735319295456,10.315496778678124,600.9771393866702,-2551679.1437000004,Ranging,False
2022-10-23,19204.29,19695.0,19070.11,19570.4,167057.20184,20855.362559999998,52.59935668529051,11.664269194946556,37.35560744070861,602.685200859051,-2384621.9418600006,Ranging,False
2022-10-24,19570.4,19601.15,19157.0,19329.72,256168.14467,20843.254285714287,48.76797331466081,10.90705065090829,38.278896031114556,591.3612579405474,-2640790.0865300004,Ranging,False
2022-10-25,19330.6,20415.87,19237.0,20080.07,326370.67061,20837.24496062992,58.83519826272085,11.615233856183997,85.94224022651545,633.326168087651,-2314419.4159200005,Ranging,False
2022-10-26,20079.02,21020.0,20050.41,20771.59,380492.69576,20836.73203125,65.55323300552878,13.10663893697568,156.45248159491751,657.3450132242473,-1933926.7201600005,Ranging,False
2022-10-27,20771.61,20872.21,20200.0,20295.11,328643.57791,20832.533410852713,58.472292388996,14.4915150834251,162.69083393655487,658.4067979939438,-2262570.2980700005,Ranging,False
2022-10-28,20295.11,20750.0,20000.09,20591.84,287039.94569,20830.68192307692,61.27748000758202,15.270680368581722,177.29143717242428,664.9427409943763,-1975530.3523800005,Ranging,False
2022-10-29,20591.84,21085.0,20554.01,20809.67,254881.77755,20830.521526717555,63.24054182080986,16.463761596635862,190.92865279420124,655.3746880662067,-1720648.5748300005,Ranging,False
2022-10-30,20809.68,20931.21,20515.0,20627.48,192795.60886,20828.983333333334,60.47890959149532,17.46858612087819,177.28364344510405,638.2914960614775,-1913444.1836900006,Ranging,False
2022-10-31,20627.48,20845.92,20237.95,20490.74,303567.61628,20826.44015037594,58.41702011078675,17.6823260357636,149.75040550249275,636.1256749142289,-2217011.7999700005,Ranging,False
2022-11-01,20490.74,20700.0,20330.74,20483.62,279932.43771,20823.881791044776,58.305554612250724,17.880798813871483,122.88636688514515,617.0638409917838,-2496944.2376800007,Ranging,False
2022-11-02,20482.81,20800.0,20048.04,20151.84,373716.27299,20818.903703703705,53.21045233208714,17.34524547713905,76.85090111283694,626.6992809209421,-2870660.5106700007,Ranging,False
2022-11-03,20151.84,20393.32,20031.24,20207.82,319185.1544,20814.41044117647,53.94178911065752,16.805955850224514,45.78318997081351,607.7979037123033,-2551475.356270001,Ranging,False
2022-11-04,20207.12,21302.05,20180.96,21148.52,453694.39165,20816.84919708029,64.09724230805378,17.830774556557706,82.08201259431297,644.4616248757102,-2097780.9646200007,Ranging,False
2022-11-05,21148.52,21480.65,21080.65,21299.37,245621.98525,20820.345724637682,65.41419153274043,19.017076375186633,108.10856593595466,627.0000802417309,-1852158.9793700008,Ranging,False
2022-11-06,21299.37,21365.27,20886.13,20905.58,230036.97217,20820.958920863308,59.29922234343377,19.609615283564896,91.32825125410636,616.43864593875,-2082195.9515400007,Ranging,False
2022-11-07,20905.58,21069.77,20384.89,20591.13,386977.60337,20819.317285714285,54.88694359397692,18.993685678109987,53.452210714643286,621.3273140859822,-2469173.554910001,Ranging,False
2022-11-08,20590.67,20700.88,17166.83,18547.23,760705.362783,20803.20319148936,36.0898202698068,20.57785154480779,-106.15198455793495,829.378934508412,-3229878.9176930008,Unknown,False
2022-11-09,18545.38,18587.76,15588.0,15922.81,731926.929729,20768.83422535211,24.49148170762419,22.884691753343965,-370.49180165564746,984.4061534720968,-3961805.847422001,Unknown,False
2022-11-10,15922.68,18199.0,15754.26,17601.15,608448.36432,20746.682587412586,38.17522445450049,25.026757661270413,-411.18423050722913,1088.7157139383755,-3353357.483102001,Bear,False
2022-11-11,17602.45,17695.0,16361.6,17070.31,393552.86492,20721.152222222223,35.955771503023755,27.015818861487823,-449.6131793319579,1106.1931629427772,-3746910.348022001,Bear,False
2022-11-12,17069.98,17119.1,16631.39,16812.08,167819.96035,20694.193103448277,34.89302257991598,28.86280426168971,-466.18682101210845,1062.0157941611503,-3914730.3083720007,Bear,False
2022-11-13,16813.16,16954.28,16229.0,16329.85,184960.78846,20664.300342465755,32.935279795935415,30.792744191045053,-481.4257845283501,1037.9632374353537,-4099691.0968320007,Bear,False
2022-11-14,16331.78,17190.0,15815.21,16619.46,380210.7775,20636.78442176871,35.283694385960246,32.79289883703897,-444.6750535933621,1062.022291904257,-3719480.319332001,Bear,False
2022-11-15,16617.72,17134.69,16527.72,16900.57,282461.84391,20611.539729729728,37.56891919996537,34.65018529403332,-376.79366917421106,1029.5185567682383,-3437018.475422001,Bear,False
2022-11-16,16900.57,17015.92,16378.61,16662.76,261493.40809,20585.037852348993,36.39798874594292,36.45384239155762,-325.2161217107789,1001.5036598562211,-3698511.883512001,Bear,False
2022-11-17,16661.61,16751.0,16410.74,16692.56,228038.97873,20559.088,36.66438079325227,38.128666839258756,-268.7418053191884,954.2719698664908,-3470472.904782001,Bear,False
2022-11-18,16692.56,17011.0,16546.04,16700.45,214224.18184,20533.534105960265,36.739929233445,39.095579141843665,-212.94449409328354,919.3211148760272,-3256248.7229420007,Bear,False
2022-11-19,16699.43,16822.41,16553.53,16700.68,104963.15558,20508.317960526318,36.742298022612296,39.99342627995822,-160.50000357316674,872.8610352420253,-3151285.5673620007,Bear,False
2022-11-20,16700.68,16753.33,16180.0,16280.23,154842.13478,20480.68339869281,34.21972117389349,41.100011052549796,-139.3872258108446,851.4659612961665,-3306127.7021420007,Bear,False
2022-11-21,16279.5,16319.0,15476.0,15781.29,324096.997753,20450.167857142857,31.45947270001939,42.56711040426928,-143.71068205676465,850.8612497750117,-3630224.6998950006,Bear,False
2022-11-22,15781.29,16315.0,15616.63,16226.94,239548.06623,20422.92122580645,36.394574817025294,43.92941694515166,-103.14136149710714,839.9690176482253,-3390676.6336650006,Bear,False
